Player_Name,Age,Position,Continent,Minutes_Played,Goals,Assists,Defensive_Impact,Injury_Days,Market_Value_M,Contract_Years_Left,Coach_Trust_Score,Saves,Contract_Renewed
Player_6146,21,Forward,Europe,3270,11,0.0,45,0.0,33.6,1,75,0,1
Player_6147,25,Midfielder,Europe,2149,8,,68,18.0,1.0,1,82,0,1
Player_6148,28,Defender,Europe,2420,2,5.0,68,16.0,6.9,0,45,0,1
Player_6149,27,Midfielder,Europe,120,3,0.0,67,14.0,13.3,2,45,0,0
Player_6150,19,Goalkeeper,Asia,3500,0,0.0,83,24.0,35.4,0,65,100,1
Player_6151,18,Forward,Asia,1648,3,5.0,22,7.0,16.7,1,37,0,0
Player_6152,20,Defender,Europe,3136,2,5.0,53,8.0,18.0,1,96,0,1
Player_6153,32,Forward,Asia,1888,7,4.0,56,19.0,21.5,3,61,0,0
Player_6154,29,Forward,South America,2790,15,9.0,21,62.0,33.9,3,72,0,1
Player_6155,30,Midfielder,Asia,1991,7,9.0,82,8.0,31.3,3,38,0,0
Player_6156,28,Forward,Asia,2189,1,2.0,52,11.0,36.2,3,56,0,0
Player_6157,28,Forward,South America,2171,10,1.0,43,,8.5,0,72,0,1
Player_6158,24,Forward,Asia,2816,0,4.0,34,,9.8,1,90,0,1
Player_6159,24,Forward,South America,2279,17,5.0,20,9.0,16.1,1,50,0,1
Player_6160,23,Goalkeeper,Europe,2159,0,0.0,95,25.0,20.4,0,100,107,1
Player_6161,28,Midfielder,Europe,1955,0,8.0,95,48.0,27.9,0,34,0,1
Player_6162,19,Forward,Europe,1706,13,3.0,55,0.0,16.1,0,33,0,1
Player_6163,29,Forward,Africa,2525,7,7.0,20,0.0,4.7,1,45,0,1
Player_6164,25,Forward,Asia,2151,9,6.0,29,0.0,6.0,2,56,0,1
Player_6165,23,Midfielder,Asia,2557,0,5.0,84,39.0,7.8,0,100,0,1
Player_6166,21,Goalkeeper,Africa,2062,0,0.0,52,26.0,60.0,3,100,115,1
Player_6167,23,Defender,Europe,2099,4,3.0,71,20.0,33.8,0,94,0,1
Player_6168,19,Midfielder,South America,2336,8,4.0,89,12.0,37.6,2,69,0,1
Player_6169,27,Goalkeeper,Africa,2342,0,0.0,94,32.0,11.1,3,70,81,1
Player_6170,26,Midfielder,Asia,1633,5,12.0,89,0.0,1.0,1,36,0,0
Player_6171,18,Midfielder,Africa,1441,7,6.0,44,41.0,11.7,0,37,0,1
Player_6172,30,Midfielder,Africa,2446,5,5.0,78,9.0,14.6,3,57,0,0
Player_6173,30,Forward,Europe,3131,13,3.0,54,29.0,11.3,1,92,0,1
Player_6174,24,Midfielder,South America,1428,5,11.0,71,0.0,12.0,3,62,0,0
Player_6175,27,Goalkeeper,South America,2188,0,0.0,68,,33.2,0,53,118,1
Player_6176,28,Midfielder,Europe,3155,5,11.0,77,0.0,33.3,1,87,0,1
Player_6177,23,Goalkeeper,South America,2373,0,,95,8.0,28.9,3,58,72,0
Player_6178,29,Midfielder,Africa,2354,5,,56,15.0,25.4,2,61,0,1
Player_6179,28,Goalkeeper,South America,120,0,,86,15.0,7.7,2,40,10,0
Player_6180,30,Defender,Europe,2358,1,0.0,86,,26.5,0,74,0,1
Player_6181,19,Midfielder,Asia,3800,11,11.0,81,24.0,1.0,0,88,0,1
Player_6182,34,Goalkeeper,Asia,2269,0,0.0,72,0.0,1.0,0,69,134,1
Player_6183,31,Midfielder,Asia,2160,7,2.0,71,7.0,18.8,0,70,0,1
Player_6184,24,Forward,South America,2797,23,4.0,61,0.0,16.6,0,55,0,1
Player_6185,24,Defender,Africa,2629,4,0.0,76,42.0,34.3,2,78,0,1
Player_6186,23,Forward,South America,1786,6,4.0,27,31.0,21.4,0,47,0,1
Player_6187,18,Defender,Asia,30,2,1.0,95,0.0,14.9,2,50,0,0
Player_6188,22,Midfielder,Europe,3356,13,3.0,61,60.0,38.9,3,69,0,1
Player_6189,27,Midfielder,Asia,1367,14,7.0,78,0.0,1.0,1,51,0,1
Player_6190,33,Forward,Africa,1875,6,5.0,64,5.0,14.3,2,57,0,1
Player_6191,29,Goalkeeper,South America,2029,0,0.0,86,28.0,18.2,1,88,112,1
Player_6192,21,Defender,Africa,3090,2,4.0,70,22.0,24.0,3,83,0,1
Player_6193,32,Forward,Europe,2479,11,8.0,46,77.0,22.4,3,93,0,1
Player_6194,29,Midfielder,South America,970,3,5.0,47,10.0,1.0,0,28,0,0
Player_6195,26,Forward,Africa,3351,3,1.0,32,15.0,1.0,2,64,0,1
Player_6196,22,Forward,South America,2391,14,4.0,34,3.0,18.8,2,60,0,1
Player_6197,32,Forward,South America,1301,8,7.0,34,31.0,,2,57,0,0
Player_6198,21,Midfielder,Asia,1507,5,8.0,88,2.0,10.7,3,41,0,0
Player_6199,24,Midfielder,Africa,3097,5,7.0,83,49.0,17.5,3,93,0,1
Player_6200,33,Forward,Africa,2133,8,11.0,56,18.0,27.7,0,59,0,1
Player_6201,30,Goalkeeper,Asia,1119,0,0.0,86,3.0,1.0,1,20,75,0
Player_6202,28,Goalkeeper,South America,1366,0,0.0,51,8.0,30.1,1,58,94,1
Player_6203,29,Defender,Asia,2612,1,3.0,50,27.0,1.0,0,77,0,1
Player_6204,30,Goalkeeper,South America,2327,0,0.0,69,22.0,27.9,2,100,109,1
Player_6205,23,Midfielder,South America,2074,2,2.0,33,8.0,1.0,3,76,0,1
Player_6206,23,Forward,Asia,1548,0,3.0,20,32.0,21.8,1,41,0,0
Player_6207,31,Goalkeeper,Africa,2205,0,0.0,75,31.0,10.2,1,67,91,1
Player_6208,20,Forward,Africa,3271,12,4.0,71,0.0,41.0,1,87,0,1
Player_6209,30,Midfielder,Africa,2094,6,5.0,84,25.0,9.6,0,67,0,1
Player_6210,25,Midfielder,Europe,2000,11,10.0,82,22.0,5.6,3,55,0,0
Player_6211,18,Goalkeeper,Europe,2304,0,0.0,57,0.0,11.0,3,73,89,1
Player_6212,29,Goalkeeper,Africa,2095,0,0.0,68,0.0,1.0,1,79,108,1
Player_6213,24,Midfielder,Africa,2759,0,8.0,57,0.0,,2,73,0,1
Player_6214,27,Defender,Asia,2417,1,3.0,95,15.0,19.4,0,65,0,1
Player_6215,24,Midfielder,Africa,2949,11,6.0,77,36.0,11.3,3,55,0,0
Player_6216,28,Forward,Europe,2737,16,3.0,62,23.0,,2,51,0,1
Player_6217,24,Goalkeeper,Asia,2334,0,0.0,65,57.0,24.1,1,60,21,1
Player_6218,26,Forward,Asia,2793,23,,65,,12.8,1,59,0,1
Player_6219,29,Forward,Europe,1419,14,1.0,66,10.0,23.7,3,20,0,0
Player_6220,20,Forward,Africa,1735,17,6.0,56,0.0,25.6,1,36,0,1
Player_6221,22,Midfielder,Africa,1877,5,9.0,86,28.0,27.5,2,72,0,1
Player_6222,28,Midfielder,South America,2071,8,13.0,56,9.0,39.8,0,70,0,1
Player_6223,29,Defender,Africa,2973,0,1.0,88,15.0,1.0,0,67,0,1
Player_6224,29,Midfielder,Europe,2965,6,8.0,64,36.0,39.4,2,86,0,1
Player_6225,25,Forward,South America,2460,17,5.0,52,25.0,,3,85,0,1
Player_6226,24,Defender,Africa,3042,2,1.0,49,22.0,45.5,2,34,0,0
Player_6227,18,Goalkeeper,Europe,2660,0,0.0,73,31.0,10.1,3,42,65,0
Player_6228,32,Forward,Asia,1929,9,0.0,20,40.0,14.1,2,59,0,0
Player_6229,22,Forward,South America,1319,10,3.0,27,1.0,16.0,1,37,0,0
Player_6230,22,Defender,Africa,3282,2,2.0,69,31.0,26.0,2,59,0,1
Player_6231,19,Forward,South America,835,22,3.0,48,22.0,31.7,3,44,0,0
Player_6232,20,Forward,South America,1577,9,,27,0.0,13.1,3,37,0,0
Player_6233,26,Forward,South America,2712,10,0.0,20,21.0,8.0,0,72,0,1
Player_6234,27,Goalkeeper,Africa,3065,0,0.0,43,0.0,16.7,2,57,45,1
Player_6235,31,Midfielder,South America,1571,0,2.0,86,4.0,1.0,3,32,0,0
Player_6236,25,Midfielder,Africa,2735,9,3.0,62,60.0,32.9,3,71,0,1
Player_6237,18,Midfielder,South America,1924,0,3.0,55,13.0,19.0,0,34,0,1
Player_6238,20,Goalkeeper,Asia,2092,0,0.0,62,0.0,27.1,3,64,81,1
Player_6239,25,Goalkeeper,South America,2190,0,0.0,72,0.0,22.7,1,69,122,1
Player_6240,29,Defender,Europe,2993,0,4.0,71,31.0,28.1,2,81,0,1
Player_6241,21,Midfielder,South America,2773,7,1.0,62,0.0,1.0,2,87,0,1
Player_6242,20,Midfielder,Africa,1407,13,5.0,79,40.0,29.6,2,47,0,0
Player_6243,25,Goalkeeper,South America,2522,0,0.0,66,31.0,14.1,1,72,146,1
Player_6244,24,Forward,Europe,2211,14,6.0,44,0.0,20.4,3,78,0,1
Player_6245,30,Goalkeeper,Europe,2643,0,0.0,88,0.0,3.1,1,79,123,1
Player_6246,25,Goalkeeper,Europe,1755,0,0.0,45,25.0,16.3,2,38,117,0
Player_6247,25,Defender,Africa,3800,2,3.0,95,9.0,4.9,3,60,0,1
Player_6248,27,Defender,Africa,1545,1,1.0,93,41.0,1.0,0,68,0,1
Player_6249,21,Forward,Asia,2296,6,3.0,25,51.0,15.9,3,78,0,1
Player_6250,21,Forward,South America,1350,9,6.0,38,37.0,19.9,2,45,0,0
Player_6251,28,Goalkeeper,South America,2260,0,0.0,84,29.0,31.7,2,85,130,1
Player_6252,29,Forward,Asia,3248,8,7.0,20,36.0,18.8,0,89,0,1
Player_6253,32,Goalkeeper,Africa,2680,0,0.0,63,0.0,26.0,3,70,109,1
Player_6254,23,Goalkeeper,Africa,1642,0,0.0,66,28.0,19.8,0,32,144,1
Player_6255,25,Forward,South America,842,17,4.0,37,14.0,15.2,0,70,0,1
Player_6256,27,Goalkeeper,South America,2356,0,0.0,66,52.0,30.6,3,89,98,1
Player_6257,29,Midfielder,Asia,2435,4,8.0,95,22.0,37.1,1,92,0,1
Player_6258,28,Goalkeeper,South America,3500,0,0.0,94,0.0,1.0,0,100,70,1
Player_6259,26,Defender,South America,3250,2,5.0,64,30.0,18.9,2,97,0,1
Player_6260,24,Defender,Africa,1621,1,1.0,60,,34.8,0,66,0,1
Player_6261,27,Defender,Europe,1811,0,0.0,75,4.0,40.1,3,24,0,0
Player_6262,23,Defender,South America,2142,2,5.0,49,11.0,1.0,0,86,0,1
Player_6263,23,Midfielder,Africa,2138,5,7.0,67,0.0,19.3,0,63,0,1
Player_6264,29,Forward,South America,2234,5,12.0,64,66.0,12.9,3,62,0,0
Player_6265,29,Midfielder,Europe,2864,6,0.0,55,26.0,8.1,3,54,0,0
Player_6266,24,Midfielder,Africa,252,3,5.0,74,28.0,,2,58,0,0
Player_6267,25,Midfielder,Asia,1326,6,3.0,49,29.0,1.0,1,55,0,1
Player_6268,20,Defender,Asia,2025,0,4.0,78,1.0,15.6,3,94,0,1
Player_6269,31,Defender,South America,1378,4,4.0,72,16.0,,1,26,0,0
Player_6270,27,Goalkeeper,Africa,2097,0,0.0,76,27.0,55.8,1,92,106,1
Player_6271,18,Midfielder,Asia,2435,12,5.0,95,28.0,22.4,3,60,0,0
Player_6272,32,Goalkeeper,Africa,1701,0,0.0,61,0.0,31.4,3,53,90,0
Player_6273,28,Defender,Asia,2587,1,,44,14.0,1.0,0,77,0,1
Player_6274,25,Midfielder,South America,1958,10,3.0,42,13.0,6.9,1,46,0,1
Player_6275,22,Forward,Asia,2452,6,2.0,49,17.0,1.0,2,60,0,1
Player_6276,24,Forward,Europe,1514,10,4.0,26,31.0,2.7,1,63,0,1
Player_6277,25,Defender,Europe,1804,3,2.0,81,0.0,25.8,3,37,0,0
Player_6278,26,Midfielder,South America,2147,11,0.0,94,32.0,20.3,0,53,0,1
Player_6279,19,Midfielder,Africa,1863,8,6.0,78,0.0,18.7,0,61,0,1
Player_6280,31,Defender,Asia,1447,1,1.0,60,36.0,61.1,3,28,0,0
Player_6281,27,Forward,South America,2377,13,,45,0.0,1.0,1,58,0,1
Player_6282,23,Forward,Asia,2116,10,0.0,20,0.0,1.0,2,89,0,1
Player_6283,24,Midfielder,Europe,1628,0,2.0,79,27.0,,2,40,0,0
Player_6284,18,Defender,South America,1734,3,0.0,94,42.0,11.2,1,41,0,0
Player_6285,34,Defender,Asia,2708,2,2.0,72,17.0,1.9,1,68,0,1
Player_6286,20,Forward,South America,2634,11,7.0,20,46.0,37.5,0,51,0,1
Player_6287,23,Forward,South America,1961,3,4.0,48,8.0,,2,56,0,1
Player_6288,22,Defender,Asia,1788,5,2.0,57,,32.5,1,58,0,1
Player_6289,23,Forward,Europe,1444,14,6.0,34,0.0,18.4,0,51,0,1
Player_6290,24,Midfielder,South America,3500,7,8.0,87,9.0,1.0,2,73,0,1
Player_6291,32,Midfielder,Asia,1142,0,6.0,64,13.0,14.3,3,60,0,0
Player_6292,25,Goalkeeper,Europe,2691,0,0.0,32,7.0,5.8,2,40,93,1
Player_6293,25,Forward,Asia,1919,11,5.0,55,30.0,22.9,2,79,0,1
Player_6294,23,Forward,Asia,1384,19,,30,45.0,10.0,3,53,0,0
Player_6295,28,Defender,Asia,1821,5,5.0,54,22.0,31.7,0,20,0,0
Player_6296,26,Defender,Europe,1208,3,2.0,64,0.0,9.0,3,52,0,0
Player_6297,25,Forward,Europe,2915,18,8.0,31,23.0,3.5,1,56,0,1
Player_6298,30,Midfielder,Europe,1488,0,7.0,65,14.0,52.6,3,30,0,0
Player_6299,27,Defender,Africa,2252,4,0.0,66,20.0,1.0,2,47,0,0
Player_6300,25,Forward,Asia,3002,9,4.0,57,15.0,,1,100,0,1
Player_6301,23,Midfielder,Asia,2093,7,12.0,68,32.0,23.2,2,73,0,1
Player_6302,24,Forward,Africa,1834,30,0.0,20,22.0,21.0,1,51,0,1
Player_6303,22,Forward,Asia,1584,10,7.0,24,21.0,10.3,3,22,0,0
Player_6304,20,Midfielder,Europe,2746,3,11.0,69,0.0,25.2,3,62,0,1
Player_6305,24,Forward,Asia,2879,4,3.0,23,,10.9,0,62,0,1
Player_6306,24,Forward,Europe,2583,7,0.0,49,2.0,,3,68,0,1
Player_6307,25,Defender,Asia,817,0,0.0,74,16.0,27.5,0,57,0,1
Player_6308,29,Midfielder,Asia,2064,6,,58,0.0,41.1,0,47,0,1
Player_6309,28,Defender,Africa,2404,0,0.0,64,22.0,23.3,1,74,0,1
Player_6310,26,Defender,South America,2595,3,5.0,85,18.0,27.6,2,81,0,1
Player_6311,26,Goalkeeper,Europe,1678,0,0.0,72,0.0,34.1,0,50,85,1
Player_6312,24,Midfielder,Asia,2592,13,8.0,95,33.0,5.9,3,82,0,1
Player_6313,27,Midfielder,Africa,1716,4,5.0,71,12.0,22.0,0,51,0,1
Player_6314,31,Midfielder,South America,2529,3,15.0,59,10.0,27.0,1,100,0,1
Player_6315,27,Defender,Europe,1815,0,,70,28.0,1.0,0,48,0,1
Player_6316,20,Midfielder,Europe,1645,8,4.0,89,6.0,34.6,3,78,0,1
Player_6317,23,Goalkeeper,South America,3400,0,0.0,70,5.0,13.6,1,68,132,1
Player_6318,31,Midfielder,South America,2983,0,7.0,46,38.0,10.7,0,82,0,1
Player_6319,23,Midfielder,Africa,1146,9,10.0,72,0.0,29.3,0,33,0,1
Player_6320,28,Forward,Asia,1905,9,6.0,27,14.0,,0,77,0,1
Player_6321,25,Defender,Africa,2703,0,5.0,57,15.0,25.7,0,63,0,1
Player_6322,30,Goalkeeper,South America,1802,0,0.0,82,39.0,26.7,0,55,160,1
Player_6323,27,Forward,Europe,2265,14,8.0,74,14.0,4.3,2,92,0,1
Player_6324,20,Goalkeeper,Europe,2354,0,0.0,74,15.0,17.3,2,50,63,1
Player_6325,29,Defender,Africa,975,1,1.0,40,51.0,2.5,2,53,0,0
Player_6326,24,Goalkeeper,Africa,1693,0,0.0,66,10.0,15.2,2,33,59,0
Player_6327,30,Midfielder,Europe,2204,5,3.0,93,16.0,1.0,0,79,0,1
Player_6328,22,Goalkeeper,Africa,2746,0,0.0,85,36.0,11.1,0,73,97,1
Player_6329,29,Forward,Asia,1577,12,10.0,31,17.0,57.2,3,41,0,0
Player_6330,19,Forward,Asia,2165,22,8.0,25,26.0,15.4,3,87,0,1
Player_6331,23,Forward,Africa,2496,23,0.0,48,,1.0,0,64,0,1
Player_6332,24,Forward,Asia,1761,7,3.0,52,47.0,37.5,2,59,0,0
Player_6333,33,Goalkeeper,Europe,3400,0,0.0,72,46.0,24.4,2,71,88,1
Player_6334,30,Midfielder,South America,3079,8,5.0,62,0.0,23.4,0,79,0,1
Player_6335,21,Defender,South America,2483,2,0.0,65,46.0,8.5,3,75,0,1
Player_6336,26,Goalkeeper,Africa,2184,0,0.0,80,36.0,37.0,3,70,105,0
Player_6337,29,Defender,Europe,2128,0,2.0,60,3.0,21.3,3,72,0,1
Player_6338,26,Midfielder,South America,1269,5,0.0,54,16.0,,1,53,0,1
Player_6339,26,Forward,South America,1973,10,8.0,23,3.0,34.0,0,39,0,1
Player_6340,33,Defender,Africa,2614,4,0.0,85,1.0,28.7,0,69,0,1
Player_6341,26,Goalkeeper,Europe,1536,0,0.0,44,21.0,13.6,1,31,39,0
Player_6342,18,Midfielder,Africa,2514,4,4.0,73,38.0,22.0,1,68,0,1
Player_6343,34,Midfielder,Africa,1818,0,7.0,66,36.0,10.1,0,42,0,1
Player_6344,22,Goalkeeper,Asia,2684,0,0.0,72,,15.8,3,74,46,1
Player_6345,30,Defender,Europe,2862,2,1.0,55,52.0,40.3,0,80,0,1
Player_6346,29,Midfielder,Europe,2938,10,3.0,65,27.0,21.0,3,86,0,1
Player_6347,28,Goalkeeper,Europe,2348,0,0.0,30,41.0,30.6,2,100,75,1
Player_6348,18,Defender,Asia,2091,2,1.0,90,4.0,16.5,2,71,0,1
Player_6349,37,Goalkeeper,Europe,1656,0,0.0,78,0.0,23.1,3,30,122,0
Player_6350,29,Forward,Asia,2362,3,4.0,35,34.0,4.5,3,92,0,1
Player_6351,29,Goalkeeper,Asia,1375,0,,66,16.0,33.1,2,34,96,0
Player_6352,30,Defender,Asia,2350,0,1.0,83,33.0,1.0,2,78,0,1
Player_6353,29,Goalkeeper,South America,2523,0,0.0,79,59.0,17.3,0,79,61,1
Player_6354,23,Goalkeeper,Europe,2000,0,0.0,82,3.0,36.5,0,28,109,1
Player_6355,28,Goalkeeper,Africa,2354,0,0.0,84,3.0,11.0,3,60,90,1
Player_6356,25,Defender,Asia,2713,2,3.0,67,26.0,45.2,3,54,0,0
Player_6357,18,Forward,Europe,2582,6,0.0,48,0.0,41.1,3,77,0,1
Player_6358,25,Defender,Asia,1707,2,0.0,32,0.0,35.1,2,31,0,0
Player_6359,20,Forward,South America,2146,25,8.0,27,1.0,6.1,0,61,0,1
Player_6360,28,Defender,Asia,1998,0,,95,,5.2,1,63,0,1
Player_6361,21,Forward,Asia,2117,10,5.0,25,20.0,1.0,3,69,0,1
Player_6362,31,Midfielder,Asia,2815,3,0.0,37,30.0,22.2,1,80,0,1
Player_6363,32,Midfielder,Asia,2291,6,1.0,94,14.0,5.7,0,78,0,1
Player_6364,34,Goalkeeper,Asia,3400,0,0.0,55,41.0,23.0,3,89,98,1
Player_6365,28,Defender,Africa,2992,0,2.0,52,8.0,18.0,1,59,0,1
Player_6366,23,Midfielder,Africa,1359,3,,82,2.0,37.9,0,53,0,1
Player_6367,31,Forward,South America,1137,13,6.0,20,66.0,8.5,2,53,0,0
Player_6368,29,Forward,Asia,2260,20,,23,20.0,31.7,3,50,0,0
Player_6369,30,Goalkeeper,Africa,3223,0,0.0,89,26.0,41.1,0,80,50,1
Player_6370,23,Defender,South America,2046,1,1.0,64,22.0,40.6,1,78,0,1
Player_6371,28,Goalkeeper,Asia,3800,0,0.0,37,20.0,34.3,3,93,124,1
Player_6372,27,Defender,Asia,2448,0,3.0,59,31.0,18.6,2,75,0,1
Player_6373,30,Defender,Europe,2536,2,1.0,94,24.0,29.2,0,76,0,1
Player_6374,23,Forward,South America,2412,8,6.0,20,9.0,17.8,0,60,0,1
Player_6375,27,Midfielder,Africa,1946,5,4.0,84,28.0,22.5,2,45,0,0
Player_6376,36,Forward,South America,2105,7,1.0,53,50.0,5.3,1,70,0,1
Player_6377,24,Goalkeeper,Asia,2125,0,0.0,43,34.0,35.9,2,46,142,0
Player_6378,32,Midfielder,Europe,358,0,6.0,89,23.0,18.3,0,53,0,1
Player_6379,22,Forward,South America,2966,11,0.0,28,25.0,13.7,1,69,0,1
Player_6380,26,Defender,Africa,2415,0,4.0,68,26.0,19.5,3,68,0,1
Player_6381,29,Forward,Europe,2248,12,0.0,52,14.0,29.3,3,99,0,1
Player_6382,29,Goalkeeper,Africa,2232,0,0.0,65,68.0,25.3,0,78,84,1
Player_6383,22,Defender,Africa,1029,5,0.0,67,15.0,39.5,1,33,0,0
Player_6384,27,Midfielder,Africa,2507,0,1.0,59,22.0,19.7,3,73,0,1
Player_6385,28,Forward,South America,1685,10,4.0,27,64.0,1.0,1,63,0,1
Player_6386,29,Defender,South America,30,3,2.0,90,9.0,23.9,1,46,0,0
Player_6387,25,Defender,Asia,2273,0,0.0,93,75.0,25.8,1,87,0,1
Player_6388,27,Midfielder,Europe,2473,8,11.0,93,0.0,60.4,2,77,0,1
Player_6389,26,Forward,Asia,1952,9,6.0,49,29.0,11.2,3,20,0,0
Player_6390,18,Goalkeeper,Asia,2207,0,0.0,75,,7.6,0,79,86,1
Player_6391,24,Midfielder,South America,1230,2,10.0,55,31.0,38.8,0,33,0,0
Player_6392,24,Forward,Asia,120,17,8.0,30,0.0,36.8,3,53,0,0
Player_6393,27,Goalkeeper,Africa,2749,0,0.0,52,25.0,13.7,2,84,113,1
Player_6394,29,Goalkeeper,Europe,2559,0,0.0,73,23.0,23.5,2,65,78,1
Player_6395,27,Goalkeeper,Asia,2590,0,0.0,60,0.0,1.0,1,56,73,1
Player_6396,24,Forward,Europe,2030,4,0.0,41,20.0,27.3,3,87,0,1
Player_6397,27,Midfielder,South America,2268,9,12.0,59,33.0,8.6,0,78,0,1
Player_6398,30,Midfielder,Africa,2035,2,5.0,55,0.0,36.1,1,82,0,1
Player_6399,23,Goalkeeper,Asia,1609,0,0.0,56,3.0,35.3,3,43,153,0
Player_6400,25,Defender,South America,1854,3,0.0,72,0.0,1.0,2,43,0,0
Player_6401,29,Midfielder,South America,2328,6,0.0,67,15.0,27.3,3,59,0,0
Player_6402,29,Defender,Europe,1894,1,3.0,52,34.0,1.0,1,54,0,1
Player_6403,25,Forward,Asia,2107,0,3.0,36,48.0,17.5,1,65,0,1
Player_6404,29,Forward,Europe,1896,18,5.0,26,36.0,,2,58,0,0
Player_6405,25,Midfielder,Africa,2560,13,,64,48.0,28.0,2,68,0,1
Player_6406,32,Forward,Asia,1477,15,8.0,56,0.0,1.0,0,48,0,1
Player_6407,28,Midfielder,South America,1553,7,1.0,85,6.0,15.5,2,57,0,1
Player_6408,29,Defender,South America,2484,4,2.0,91,0.0,17.1,3,73,0,1
Player_6409,25,Midfielder,South America,2498,6,10.0,52,63.0,12.1,2,79,0,1
Player_6410,25,Goalkeeper,Africa,2248,0,0.0,61,22.0,26.7,1,38,80,1
Player_6411,24,Midfielder,Africa,3400,9,13.0,78,19.0,23.5,0,91,0,1
Player_6412,33,Forward,Asia,2381,8,7.0,27,25.0,28.2,0,73,0,1
Player_6413,22,Forward,Europe,1927,10,1.0,34,0.0,26.9,0,50,0,1
Player_6414,27,Midfielder,South America,1968,4,3.0,77,0.0,19.3,2,35,0,0
Player_6415,33,Goalkeeper,Asia,2516,0,0.0,69,0.0,1.0,1,82,143,1
Player_6416,27,Goalkeeper,Africa,2305,0,0.0,72,20.0,21.1,1,64,60,1
Player_6417,26,Midfielder,Asia,3096,9,2.0,66,32.0,40.8,0,100,0,1
Player_6418,25,Midfielder,South America,2694,6,6.0,70,19.0,35.6,0,53,0,1
Player_6419,27,Forward,South America,3500,21,9.0,48,2.0,29.7,1,94,0,1
Player_6420,23,Defender,Europe,2414,1,0.0,65,20.0,4.2,3,58,0,0
Player_6421,22,Defender,South America,2396,0,0.0,90,0.0,15.1,1,88,0,1
Player_6422,20,Goalkeeper,Europe,1336,0,0.0,60,37.0,17.7,0,44,81,1
Player_6423,28,Forward,South America,3059,29,4.0,62,37.0,22.0,0,41,0,1
Player_6424,24,Goalkeeper,Asia,1997,0,0.0,75,14.0,9.6,0,75,129,1
Player_6425,18,Defender,Europe,2031,3,4.0,63,13.0,19.4,3,84,0,1
Player_6426,19,Defender,Asia,990,4,0.0,95,0.0,15.2,0,50,0,1
Player_6427,18,Goalkeeper,South America,3400,0,0.0,64,1.0,1.0,1,80,98,1
Player_6428,21,Defender,Europe,1376,4,0.0,44,,12.0,1,74,0,1
Player_6429,23,Defender,Africa,2015,2,0.0,76,0.0,14.4,0,81,0,1
Player_6430,30,Goalkeeper,South America,1848,0,0.0,61,48.0,9.7,2,44,141,0
Player_6431,26,Forward,Africa,2051,10,2.0,46,0.0,29.7,1,75,0,1
Player_6432,26,Goalkeeper,Africa,3237,0,0.0,48,18.0,27.6,0,65,118,1
Player_6433,23,Forward,Africa,2374,11,5.0,41,17.0,,1,65,0,1
Player_6434,27,Midfielder,Asia,2231,3,,63,49.0,55.3,2,95,0,1
Player_6435,31,Goalkeeper,Europe,120,0,0.0,82,13.0,1.0,1,29,69,0
Player_6436,30,Defender,South America,2353,0,0.0,95,28.0,31.6,2,66,0,1
Player_6437,25,Forward,Europe,1993,12,10.0,21,17.0,23.4,3,43,0,0
Player_6438,29,Defender,South America,1158,5,0.0,53,9.0,8.3,2,51,0,0
Player_6439,27,Midfielder,Asia,2268,0,6.0,70,42.0,21.0,3,80,0,1
Player_6440,33,Midfielder,Europe,1503,4,2.0,94,51.0,40.9,1,53,0,0
Player_6441,27,Defender,Asia,1925,3,0.0,50,9.0,46.3,0,37,0,1
Player_6442,24,Goalkeeper,Europe,2372,0,0.0,83,43.0,1.2,3,73,96,1
Player_6443,27,Forward,South America,2719,16,5.0,57,37.0,31.3,2,67,0,1
Player_6444,28,Defender,Asia,2922,0,2.0,93,25.0,16.7,3,96,0,1
Player_6445,24,Goalkeeper,Europe,1182,0,0.0,58,40.0,25.8,3,46,121,0
Player_6446,26,Goalkeeper,Europe,2066,0,0.0,82,10.0,25.4,0,63,58,1
Player_6447,22,Forward,South America,2184,8,3.0,37,16.0,1.0,1,37,0,1
Player_6448,27,Defender,South America,3800,2,0.0,76,26.0,13.5,2,100,0,1
Player_6449,31,Goalkeeper,Asia,1960,0,0.0,64,0.0,36.4,3,48,114,0
Player_6450,18,Goalkeeper,South America,2666,0,0.0,62,29.0,25.8,0,74,69,1
Player_6451,27,Midfielder,Europe,1698,10,4.0,70,3.0,20.4,0,29,0,1
Player_6452,22,Goalkeeper,Asia,3400,0,0.0,82,25.0,25.7,3,79,87,1
Player_6453,29,Forward,Africa,1703,21,5.0,52,49.0,25.4,2,32,0,0
Player_6454,30,Defender,Europe,3217,0,1.0,74,12.0,1.0,0,61,0,1
Player_6455,18,Defender,Europe,2773,4,4.0,69,23.0,34.0,3,71,0,1
Player_6456,22,Defender,South America,1857,2,0.0,77,0.0,14.4,0,51,0,1
Player_6457,26,Forward,Asia,1758,16,5.0,20,27.0,11.7,3,37,0,0
Player_6458,22,Defender,Africa,1598,2,3.0,72,36.0,26.7,1,20,0,0
Player_6459,22,Goalkeeper,South America,2913,0,0.0,50,0.0,45.5,2,79,69,1
Player_6460,22,Defender,Europe,2577,2,2.0,67,0.0,17.5,3,90,0,1
Player_6461,23,Defender,South America,2560,1,3.0,55,18.0,24.8,1,64,0,1
Player_6462,27,Defender,Africa,2182,1,0.0,84,0.0,22.2,3,62,0,1
Player_6463,25,Forward,Europe,2585,10,0.0,20,0.0,19.0,0,74,0,1
